sample_id	age_group	cell_type_subset	expression	group	marker
mo18_FB_d0	18mo	5:medFB	1.5064346	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	3.6700928	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.4798143	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5302333	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.6471177	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6087983	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.2671669	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.0652225	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.034102	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.65068	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.76838	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.040097	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	3.3930407	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	3.4517112	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9945923	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.3211079	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.6907967	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.2215302	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9864087	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.2226915	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.9374557	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.529509	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5165894	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.9517856	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.1967877	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6644288	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.6310639	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.526327	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.6957703	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.189843	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.0862525	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.0960853	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.5603441	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.3340586	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0435777	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.0532873	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5300405	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7493031	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.8050064	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.7184647	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5503948	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.609438	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7599797	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.7867769	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.8318154	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.8512362	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.088418	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.2516496	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.9436848	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.4276929	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.2478545	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0599782	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.0299152	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7876049	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7333943	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5575964	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.4059234	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.303761	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.6665244	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.640885	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.600222	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.599591	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.7242466	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6355405	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.7293115	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.272945	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.5325059	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.4322278	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0015721	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.341313	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.98145473	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5217818	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.2134829	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7971969	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	3.040089	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	1.8640168	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.9450994	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.9385843	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.657692	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.5686498	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.5335027	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	2.7053788	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.168932	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0034199	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5488553	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.3874955	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	1.7330108	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6091181	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	2.0070353	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.1720264	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	1.6249772	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.0880581	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.6816568	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.2501295	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.7754056	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	2.0915222	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.6675632	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.2442571	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.9587044	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.7124821	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0743976	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.1222901	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.7403724	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.4721878	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5399476	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.2632177	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.7140973	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5466028	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.8655533	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.99532795	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6352079	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	3.1467652	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.5686498	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.8653995	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9542708	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.575064	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.4999197	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.0682352	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	2.1904974	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6037027	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.97002167	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.2283119	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9130434	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.7645098	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	1.3490808	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.2636585	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.9086274	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.2119367	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.3499267	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	2.580975	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	1.8537291	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.5644413	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	1.4177766	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.6890318	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7481267	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.1559978	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	2.210128	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.979748	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.115312	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.5844729	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.1682458	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7387861	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	2.0070353	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9891268	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.210128	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	3.3213713	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5147595	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	3.2588983	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.2465932	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.688815	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.1046963	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.8137606	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.3299536	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.639043	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.9379451	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.8250191	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.0563381	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.4863982	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.7100592	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.6588748	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	2.0771408	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.3273454	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.7055668	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0263267	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5489337	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7516617	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.8444806	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	2.6105378	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6236684	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.0374618	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.1116865	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0807726	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	2.1706495	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.0616226	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.7399206	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.8653995	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9529718	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.8349056	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.9603043	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.8450186	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.8964969	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.94567674	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.4350846	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.86481655	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.7403724	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.6703744	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.0888419	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.3273454	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.3978953	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.3459196	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.2303746	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.8530483	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.7122338	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.8254666	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.4118755	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.7379353	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.3427747	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.175479	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.1776348	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6855845	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5387971	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.1645827	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.4745965	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5289779	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5620005	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.6318907	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9100964	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.6756306	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.311635	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.7310961	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.796777	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6651236	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	1.0395058	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	3.132089	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	1.7496957	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.3086686	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0201383	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.1343846	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.1182568	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.1668756	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.1792698	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.725763	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.036882	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.99377	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	2.0284262	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.7604847	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.6456988	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.5314596	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.3596954	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.5427175	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.2952248	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.7683134	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.8817936	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.0123506	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5639931	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.032258	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	3.1260076	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6953217	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.1059625	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.54981	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.8834555	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.5335925	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.2782025	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.0353886	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5265574	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.0489315	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.2577596	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.9401041	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5175974	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6318907	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.5874071	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	1.3621154	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	2.669228	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.1168098	medFB	Pdgfra
mo18_CD45neg2_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	3.4644773	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.2619872	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	1.5431219	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.563658	medFB	Pdgfra
mo02_CD45neg1_d0	02mo	5:medFB	2.4262502	medFB	Pdgfra
mo18_CD45neg1_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.655024	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	1.6145777	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.9066731	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	2.036882	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.9665449	medFB	Pdgfra
mo02_CD45neg2_d0	02mo	5:medFB	3.2861617	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.6026897	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.3006525	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.133695	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	2.0311065	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	0.0	medFB	Pdgfra
mo18_FB_d0	18mo	5:medFB	2.528801	medFB	Pdgfra
mo02_FB_d0	02mo	5:medFB	1.315012	medFB	Pdgfra
