match_window	gene	young_mean_detection	aged_mean_detection	detection_delta	detection_ratio	young_mean_log2CPM	aged_mean_log2CPM	log2CPM_delta	all_young_above_all_aged_detection	all_young_above_all_aged_log2CPM	n_young_samples	n_aged_samples	young_detection_values	aged_detection_values	young_log2CPM_values	aged_log2CPM_values	excluded_lox_family	excluded_mitochondrial	excluded_ribosomal	background_included
strict	Fam178b	0.11055555555555555	0.05854312290665502	-0.05201243264890053	0.5295357850853218	3.8760303710568103	3.617438102299908	-0.2585922687569022	True	True	2	2	0.11;0.111111	0.0659722;0.051114	3.86215;3.88991	3.57496;3.65992	False	False	False	True
strict	Inpp4a	0.07621863799283154	0.09205712101354303	0.01583848302071149	1.2078032806385377	3.2304296236331	3.9677358190171725	0.7373061953840727	False	False	2	2	0.07;0.0824373	0.104167;0.0799476	3.17824;3.28262	4.09725;3.83823	False	False	False	True
strict	Rnf149	0.09684587813620071	0.08707860055337119	-0.009767277582829526	0.8991461715170452	3.5547909111157043	3.95912222347569	0.4043313123599859	True	False	2	2	0.0933333;0.100358	0.0902778;0.0838794	3.4916;3.61799	3.95941;3.95884	False	False	False	True
strict	Gm16894	0.06725806451612903	0.08596366681229067	0.01870560229616164	1.2781168686719475	3.1421796073167023	3.9349265012932753	0.7927468939765729	False	False	2	2	0.07;0.0645161	0.0972222;0.0747051	3.23542;3.04894	4.05275;3.81711	False	False	False	True
strict	Il1r1	0.08439068100358423	0.11715450706276394	0.03276382605917971	1.3882398585904072	3.2589803481575967	4.512815983832179	1.2538356356745823	False	False	2	2	0.0433333;0.125448	0.111111;0.123198	2.52557;3.99239	4.37537;4.65027	False	False	False	True
strict	Il1rl2	0.09017921146953406	0.0687982379496141	-0.021380973519919966	0.7629057387894408	3.600270616044476	3.6407805584480673	0.04050994240359129	True	False	2	2	0.08;0.100358	0.0694444;0.068152	3.58256;3.61799	3.57496;3.7066	False	False	False	True
strict	Uxs1	0.12731182795698925	0.10408247779234017	-0.023229350164649082	0.8175397326594287	3.9000405273095664	4.176694018219854	0.276653490910288	False	False	2	2	0.0933333;0.16129	0.100694;0.107471	3.53779;4.26229	4.05275;4.30064	False	False	False	True
strict	Poglut2	0.1174731182795699	0.06119848551041211	-0.056274632769157784	0.5209573594936683	3.764243872736232	3.5162604359967937	-0.24798343673943846	True	True	2	2	0.116667;0.11828	0.0555556;0.0668414	3.78764;3.74085	3.3726;3.65992	False	False	False	True
strict	Ercc5	0.08401433691756273	0.060083551769331583	-0.023930785148231146	0.715158316708341	3.2187396669038213	3.42804486242982	0.20930519552599858	False	False	2	2	0.0533333;0.114695	0.0625;0.0576671	2.77737;3.66011	3.3726;3.48349	False	False	False	True
strict	Wdr75	0.12105734767025089	0.11705211518858308	-0.004005232481667814	0.9669145858657197	3.94360965277867	4.266034514500433	0.32242486172176266	False	False	2	2	0.116667;0.125448	0.142361;0.0917431	4.03316;3.85406	4.47989;4.05217	False	False	False	True
strict	Nabp1	0.0793010752688172	0.093435998252512	0.0141349229836948	1.1782437745740497	3.3357627121025724	4.0901265722545554	0.7543638601519831	False	False	2	2	0.0833333;0.0752688	0.0833333;0.103539	3.44387;3.22765	3.91037;4.26988	False	False	False	True
strict	1700019D03Rik	0.06405017921146954	0.18935670598514637	0.12530652677367682	2.956380580294115	3.28244349527462	5.246557840689658	1.9641143454150374	False	False	2	2	0.06;0.0681004	0.208333;0.17038	3.17824;3.38665	5.4124;5.08071	False	False	False	True
strict	Ormdl1	0.08005376344086021	0.056968563419251494	-0.023085200021608715	0.7116287975809791	3.3155872628799443	3.2543578755130316	-0.061229387366912746	False	False	2	2	0.0633333;0.0967742	0.0798611;0.034076	3.05658;3.57459	3.69564;2.81308	False	False	False	True
strict	Gtf3c3	0.06725806451612903	0.06791311708169506	0.0006550525655660278	1.009739390663092	3.1421796073167023	3.6407805584480673	0.49860095113136493	False	False	2	2	0.07;0.0645161	0.0729167;0.0629096	3.23542;3.04894	3.57496;3.7066	False	False	False	True
strict	Ankrd44	0.08621863799283154	0.17442114460463082	0.08820250661179928	2.023009742036666	3.475370897344937	5.224958987338162	1.7495880899932255	False	False	2	2	0.09;0.0824373	0.166667;0.182176	3.66812;3.28262	5.16312;5.2868	False	False	False	True
strict	Tyw5	0.12681003584229392	0.08387032182903742	-0.0429397140132565	0.661385522620165	3.8985744700206117	3.799244850868976	-0.09932961915163574	True	False	2	2	0.106667;0.146953	0.0694444;0.0982962	3.70907;4.08808	3.51061;4.08788	False	False	False	True
strict	Kctd18	0.10209677419354839	0.05815175840978594	-0.04394501578376245	0.5695748848983773	3.893366607506658	3.390870458833754	-0.502496148672904	True	True	2	2	0.0966667;0.107527	0.0520833;0.0642202	3.66812;4.11861	3.21998;3.56176	False	False	False	True
strict	Fam126b	0.09209677419354839	0.1070950742682394	0.01499830007469101	1.1628536960824594	3.5222258849131487	4.264378563582669	0.7421526786695205	False	False	2	2	0.0766667;0.107527	0.114583;0.0996068	3.34341;3.70104	4.33877;4.18999	False	False	False	True
strict	Trak2	0.07326164874551971	0.05638151667394786	-0.01688013207157185	0.769591152252028	3.197676162062428	3.357697480071545	0.16002131800911723	False	False	2	2	0.0533333;0.09319	0.0590278;0.0537353	2.77737;3.61799	3.3726;3.34279	False	False	False	True
strict	Stradb	0.11901433691756272	0.07273008591815931	-0.046284250999403406	0.6111035678712979	3.928537777638866	3.674436302810136	-0.25410147482873	True	True	2	2	0.123333;0.114695	0.0694444;0.0760157	3.96717;3.88991	3.57496;3.77392	False	False	False	True
strict	Als2	0.05879928315412186	0.0570368246687054	-0.0017624584854164585	0.9700258508118749	3.017433805693967	3.502505823321527	0.48507201762756	False	False	2	2	0.0566667;0.0609319	0.0590278;0.0550459	3.11869;2.91618	3.44325;3.56176	False	False	False	True
strict	Fzd7	0.11476702508960573	0.15819999635940002	0.043432971269794285	1.3784446903270644	3.796501632374911	4.873410943798467	1.076909311423556	False	False	2	2	0.0933333;0.136201	0.184028;0.132372	3.66812;3.92488	5.12064;4.62618	False	False	False	True
strict	Cyp20a1	0.09939068100358422	0.07538544852191642	-0.024005232481667804	0.7584760237149182	3.6512205940955837	3.7655680301021515	0.11434743600656772	False	False	2	2	0.0733333;0.125448	0.0590278;0.0917431	3.34341;3.95903	3.44325;4.08788	False	False	False	True
strict	Gm20342	0.061881720430107534	0.04697739187418086	-0.014904328555926674	0.7591481223803336	2.9740911273790793	3.084183696393631	0.11009256901455178	False	False	2	2	0.07;0.0537634	0.0625;0.0314548	3.17824;2.76995	3.44325;2.72511	False	False	False	True
strict	Adam23	0.05867383512544803	0.001310615989515072	-0.05736321913593295	0.022337315887275815	3.324397914305914	0.25076421193330983	-3.073633702372604	True	True	2	2	0.06;0.0573477	0;0.00262123	3.53779;3.111	0;0.501528	False	False	False	True
strict	Fastkd2	0.08351254480286738	0.07204064729867482	-0.011471897504192557	0.8626326436193251	3.398110903723584	3.615886145961538	0.2177752422379542	False	False	2	2	0.0666667;0.100358	0.0798611;0.0642202	3.17824;3.61799	3.69564;3.53614	False	False	False	True
strict	Plekhm3	0.09080645161290324	0.09706977209844184	0.006263320485538598	1.068974399663125	3.378813735446353	4.110481347930448	0.7316676124840948	False	False	2	2	0.0633333;0.11828	0.107639;0.0865007	3.05658;3.70104	4.30122;3.91974	False	False	False	True
strict	Pikfyve	0.10901433691756272	0.11322265909421872	0.004208322176655996	1.0386033827810957	3.7830957301665444	4.313815373947424	0.5307196437808797	False	False	2	2	0.103333;0.114695	0.111111;0.115334	3.74889;3.8173	4.18233;4.4453	False	False	False	True
strict	Pecr	0.12681003584229392	0.11692469418960244	-0.009885341652691476	0.9220460621509067	3.8985744700206117	4.4418158274480675	0.5432413574274557	False	False	2	2	0.106667;0.146953	0.114583;0.119266	3.70907;4.08808	4.41106;4.47258	False	False	False	True
strict	Smarcal1	0.07134408602150538	0.04176905854084753	-0.02957502748065785	0.5854592983118041	3.1031711682453995	2.9010953752587776	-0.20207579298662193	True	False	2	2	0.0566667;0.0860215	0.0520833;0.0314548	2.92372;3.28262	3.21998;2.58221	False	False	False	True
strict	Bcs1l	0.11681003584229391	0.06856842507645261	-0.0482416107658413	0.5870079962052862	3.819719727693394	3.657073354954524	-0.16264637273887006	True	False	2	2	0.0866667;0.146953	0.0729167;0.0642202	3.58256;4.05688	3.75239;3.56176	False	False	False	True
strict	Wnt6	0.0539247311827957	0.03158220474734236	-0.02234252643545334	0.585671992323597	3.2491553367332426	2.783833493817606	-0.4653218429156367	True	False	2	2	0.0433333;0.0645161	0.0277778;0.0353866	2.92372;3.57459	2.63194;2.93572	False	False	False	True
strict	Speg	0.07442652329749104	0.04219455366244357	-0.03223196963504747	0.566928989733771	3.2029450880619077	2.914776412671437	-0.28816867539047086	True	False	2	2	0.07;0.078853	0.0555556;0.0288336	3.17824;3.22765	3.29831;2.53124	False	False	False	True
strict	Epha4	0.07405017921146953	0.11361402359108781	0.03956384437961828	1.534284248882551	3.3541499505434746	4.620266600168802	1.266116649625327	False	False	2	2	0.08;0.0681004	0.125;0.102228	3.53779;3.17051	4.75451;4.48602	False	False	False	True
strict	Wdfy1	0.07967741935483871	0.09490816586573467	0.015230746510895954	1.1911551181529452	3.3632023137716343	4.0871982919133885	0.7239959781417542	False	False	2	2	0.0733333;0.0860215	0.100694;0.0891219	3.29042;3.43598	4.14041;4.03398	False	False	False	True
strict	Irs1	0.07492831541218638	0.08380206057958352	0.00887374516739714	1.1184297967808563	3.1680386721375546	4.05103451827411	0.8829958461365557	False	False	2	2	0.0566667;0.09319	0.0902778;0.0773263	2.8524;3.48368	4.18233;3.91974	False	False	False	True
strict	Rhbdd1	0.11184587813620073	0.11518858307849134	0.0033427049422906085	1.029886706582249	3.813056409854672	4.4326871279611595	0.6196307181064875	False	False	2	2	0.123333;0.100358	0.111111;0.119266	4.09626;3.52985	4.30122;4.56415	False	False	False	True
strict	Fbxo36	0.060842293906810035	0.07420225353138196	0.013359959624571927	1.2195834306483397	3.0810937100219777	3.7714840863638255	0.6903903763418477	False	False	2	2	0.05;0.0716846	0.0868056;0.061599	2.99168;3.17051	4.00683;3.53614	False	False	False	True
strict	Armc9	0.09876344086021505	0.0735810761613514	-0.025182364698863646	0.7450234167670855	3.5547909111157043	3.7715294402782082	0.2167385291625039	True	False	2	2	0.09;0.107527	0.0763889;0.0707733	3.4916;3.61799	3.85961;3.68345	False	False	False	True
strict	Cops7b	0.11068100358422939	0.05900274865297801	-0.051678254931251374	0.5330883055110384	3.802479313313457	3.3635776247359175	-0.4389016885775394	True	True	2	2	0.106667;0.114695	0.0590278;0.0589777	3.82538;3.77958	3.29831;3.42885	False	False	False	True
strict	Dgkd	0.12080645161290324	0.19807139216542885	0.07726494055252561	1.639576276936794	3.9273007738400683	5.18443072324996	1.257129949409892	False	False	2	2	0.123333;0.11828	0.215278;0.180865	4.00054;3.85406	5.24451;5.12435	False	False	False	True
strict	Dusp28	0.08709677419354839	0.07443206640454347	-0.012664707789004914	0.8545903920521658	3.3987149241630785	3.669660216489085	0.2709452923260063	False	False	2	2	0.0666667;0.107527	0.0833333;0.0655308	3.05658;3.74085	3.75239;3.58693	False	False	False	True
strict	Capn10	0.08584229390681003	0.04622879350516965	-0.03961350040164038	0.5385316654673209	3.337455144584802	2.9893656462177347	-0.3480894983670675	True	False	2	2	0.1;0.0716846	0.0243056;0.068152	3.62597;3.04894	2.36706;3.61167	False	False	False	True
strict	D1Ertd622e	0.07467741935483871	0.04970101572739188	-0.024976403627446832	0.665542759200496	3.213830390196523	3.082745276895814	-0.13108511330070893	False	False	2	2	0.0633333;0.0860215	0.03125;0.068152	2.99168;3.43598	2.50557;3.65992	False	False	False	True
strict	Ppip5k2	0.09684587813620071	0.07446619702927043	-0.022379681106930283	0.7689144696952794	3.5548253643074226	3.76693096372629	0.21210559941886764	True	False	2	2	0.0933333;0.100358	0.0729167;0.0760157	3.62597;3.48368	3.69564;3.83823	False	False	False	True
strict	Gin1	0.11517921146953405	0.09274655963302753	-0.02243265183650653	0.805236973319268	3.7974531069175645	4.038485117307383	0.24103201038981847	True	False	2	2	0.13;0.100358	0.09375;0.0917431	4.06506;3.52985	4.00683;4.07014	False	False	False	True
strict	Pign	0.09722222222222221	0.13405599242755206	0.03683377020532985	1.3788616363976784	3.575854415957098	4.564659849102862	0.9888054331457634	False	False	2	2	0.0833333;0.111111	0.152778;0.115334	3.4916;3.66011	4.69785;4.43147	False	False	False	True
strict	Zcchc2	0.07301075268817205	0.1089927370030581	0.035981984314886056	1.4928313021037412	3.2569052754442884	4.242509880725741	0.9856046052814529	False	False	2	2	0.06;0.0860215	0.135417;0.0825688	3.17824;3.33557	4.5456;3.93942	False	False	False	True
strict	Kdsr	0.12835125448028673	0.13392857142857142	0.0055773169482847	1.043453544500738	3.90888576755616	4.61133260655598	0.7024468389998195	False	False	2	2	0.113333;0.143369	0.125;0.142857	3.82538;3.99239	4.47989;4.74277	False	False	False	True
strict	2900060B14Rik	0.06775985663082437	0.07489169215086647	0.007131835520042096	1.1052516323772412	3.047113267625215	3.6829749526223408	0.6358616849971259	False	False	2	2	0.0566667;0.078853	0.0763889;0.0733945	2.92372;3.17051	3.63656;3.72939	False	False	False	True
strict	3110009E18Rik	0.08351254480286738	0.08534248944226008	0.0018299446393927055	1.0219122126347882	3.3242714531817015	3.892494383666306	0.5682229304846045	False	False	2	2	0.0666667;0.100358	0.0868056;0.0838794	3.11869;3.52985	3.80699;3.97799	False	False	False	True
strict	C1ql2	0.05150537634408602	0.000655307994757536	-0.05085006834932849	0.012723098854373872	2.9740911273790793	0.13622441478565303	-2.8378667125934265	True	True	2	2	0.06;0.0430108	0;0.00131062	3.17824;2.76995	0;0.272449	False	False	False	True
strict	Ccdc93	0.06392473118279571	0.08701033930391727	0.023085608121121565	1.3611373516003877	3.0838152213611307	3.8382745968683984	0.7544593755072677	False	False	2	2	0.0633333;0.0645161	0.111111;0.0629096	3.11869;3.04894	4.14041;3.53614	False	False	False	True
strict	Slc35f5	0.09672043010752687	0.11318852846949176	0.01646809836196489	1.1702649413744008	3.530976009967377	4.2886112525665645	0.7576352425991875	False	False	2	2	0.0966667;0.0967742	0.121528;0.104849	3.62597;3.43598	4.33877;4.23845	False	False	False	True
strict	Yod1	0.06546594982078853	0.09101044852191642	0.02554449870112789	1.390195189576495	3.1097522171383334	4.056120479491579	0.9463682623532454	False	False	2	2	0.07;0.0609319	0.0902778;0.0917431	3.23542;2.98408	4.00683;4.10541	False	False	False	True
strict	Rassf5	0.10401433691756273	0.091631625891947	-0.012382711025615736	0.8809518822830189	3.702775905840642	3.98624504142974	0.2834691355890979	False	False	2	2	0.0933333;0.114695	0.100694;0.0825688	3.62597;3.77958	4.05275;3.91974	False	False	False	True
strict	Ikbke	0.06992831541218639	0.03829683631862531	-0.03163147909356108	0.5476584998921814	3.0909486993039925	2.8173757671592545	-0.273572932144738	True	False	2	2	0.0466667;0.09319	0.0451389;0.0314548	2.69822;3.48368	2.95572;2.67903	False	False	False	True
strict	Slc26a9	0.08738351254480287	0.007404070190767438	-0.07997944235403542	0.08473074582543541	3.776575809291261	2.0619036946611895	-1.7146721146300714	True	True	2	2	0.106667;0.0681004	0.00694444;0.0078637	4.27053;3.28262	2.95572;1.16809	False	False	False	True
strict	Klhdc8a	0.06584229390681004	0.10257617955439056	0.036733885647580525	1.5579071364003791	3.2006573071893443	4.419898192256923	1.2192408850675789	False	False	2	2	0.06;0.0716846	0.09375;0.111402	3.11869;3.28262	4.30122;4.53858	False	False	False	True
strict	Nuak2	0.07546594982078852	0.04966688510266492	-0.025799064718123606	0.6581363544831875	3.3895609604871924	3.2796710656708106	-0.10988989481638178	True	False	2	2	0.09;0.0609319	0.0416667;0.0576671	3.66812;3.111	3.04929;3.51005	False	False	False	True
strict	Dstyk	0.11605734767025089	0.11935024392019805	0.0032928962499471637	1.028373009689168	3.893533330740962	4.438327893887182	0.5447945631462203	False	False	2	2	0.106667;0.125448	0.107639;0.131062	3.93301;3.85406	4.26267;4.61399	False	False	False	True
strict	Rbbp5	0.0657168458781362	0.0640153997378768	-0.0017014461402593967	0.9741094369712369	3.052761008563887	3.5970292815609115	0.5442682729970243	False	False	2	2	0.0633333;0.0681004	0.0625;0.0655308	3.05658;3.04894	3.51061;3.68345	False	False	False	True
strict	Ppp1r15b	0.07838709677419355	0.05723250691713995	-0.021154589857053596	0.7301266314532258	3.203699302139806	3.3650240105486686	0.1613247084088627	False	False	2	2	0.06;0.0967742	0.0659722;0.0484928	2.92372;3.48368	3.51061;3.21944	False	False	False	True
strict	Atp2b4	0.12259856630824373	0.05159867846221057	-0.07099988784603316	0.420875056013938	3.9595579432819665	3.390870458833754	-0.5686874844482124	True	True	2	2	0.123333;0.121864	0.0520833;0.051114	4.06506;3.85406	3.21998;3.56176	False	False	False	True
strict	Optc	0.09697132616487456	0.01700387723896898	-0.07996744892590557	0.17534953796608188	3.7790130345160184	1.9435752093567435	-1.835437825159275	True	True	2	2	0.09;0.103943	0.0104167;0.0235911	3.66812;3.88991	1.35591;2.53124	False	False	False	True
strict	Prelp	0.06263440860215054	0.18202089704383284	0.1193864884416823	2.9060847081676315	3.155185039886919	5.312898013160455	2.1577129732735356	False	False	2	2	0.05;0.0752688	0.180556;0.183486	2.92372;3.38665	5.26416;5.36164	False	False	False	True
strict	Cyb5r1	0.10655913978494623	0.04288399228192806	-0.06367514750301817	0.4024431162683461	3.689251657339806	3.020131952626493	-0.6691197047133133	True	True	2	2	0.0733333;0.139785	0.0451389;0.0406291	3.29042;4.08808	2.95572;3.08455	False	False	False	True
strict	Camsap2	0.12526881720430108	0.10624408402504733	-0.019024733179253753	0.8481287394274164	3.9018915941595314	4.202402354600242	0.30051076044071046	False	False	2	2	0.1;0.150538	0.107639;0.104849	3.62597;4.17781	4.18233;4.22248	False	False	False	True
strict	Ddx59	0.0699641577060932	0.028535477646716177	-0.04142868005937702	0.4078585175939453	3.1143308664450355	2.422626293792245	-0.6917045726527906	True	True	2	2	0.0933333;0.046595	0.0243056;0.0327654	3.53779;2.69087	2.21382;2.63143	False	False	False	True
strict	Zfp281	0.08301075268817204	0.09717216397262268	0.014161411284450642	1.1705973121054287	3.3394908956700853	4.119204349551725	0.7797134538816399	False	False	2	2	0.08;0.0860215	0.0763889;0.117955	3.34341;3.33557	3.75239;4.48602	False	False	False	True
strict	Gm4258	0.09326164874551972	0.10994611912043104	0.016684470374911317	1.1788995862644218	3.873337393201942	4.570757057040223	0.6974196638382808	False	False	2	2	0.0933333;0.09319	0.111111;0.108781	3.78764;3.95903	4.57736;4.56415	False	False	False	True
strict	Zbtb41	0.06738351254480288	0.05421991044124072	-0.013163602103562155	0.8046465432503276	3.0203336183855183	3.3351806064224396	0.31484698803692135	True	False	2	2	0.0666667;0.0681004	0.0520833;0.0563565	3.05658;2.98408	3.29831;3.37205	False	False	False	True
strict	Edem3	0.08071684587813621	0.100576124945391	0.019859279067254793	1.2460363614460075	3.3050277544064333	4.114147200794852	0.8091194463884186	False	False	2	2	0.0933333;0.0681004	0.104167;0.0969856	3.62597;2.98408	4.14041;4.08788	False	False	False	True
strict	Npl	0.05008960573476703	0.057887814911897484	0.0077982091771304565	1.1556851778475419	3.1446196867753553	3.4117190361589804	0.2670993493836251	False	False	2	2	0.05;0.0501792	0.0659722;0.0498034	3.17824;3.111	3.63656;3.18688	False	False	False	True
strict	Mr1	0.07646953405017921	0.08360637833114898	0.007136844280969765	1.0933292502643808	3.227132959000533	3.8633690040930846	0.6362360450925517	False	False	2	2	0.0633333;0.0896057	0.0833333;0.0838794	3.11869;3.33557	3.80699;3.91974	False	False	False	True
strict	Soat1	0.09659498207885306	0.10050786369593709	0.00391288161708403	1.040508125089664	3.7580000259629935	4.162723239050641	0.4047232130876477	False	False	2	2	0.1;0.09319	0.125;0.0760157	3.89802;3.61799	4.44589;3.87956	False	False	False	True
strict	Astn1	0.05842293906810036	0.01651012086791903	-0.04191281820018133	0.28259654737112944	3.067668496045845	1.6892690757696998	-1.3783994202761454	True	True	2	2	0.0666667;0.0501792	0.0277778;0.00524246	3.29042;2.84491	2.50557;0.872967	False	False	False	True
strict	Eef1aknmt	0.07801075268817205	0.052219855832241154	-0.025790896855930896	0.6693930520190802	3.3110355647864362	3.2425005998826517	-0.06853496490378452	True	False	2	2	0.07;0.0860215	0.0625;0.0419397	3.23542;3.38665	3.51061;2.97439	False	False	False	True
strict	Fmo1	0.06379928315412187	0.07832978374836172	0.014530500594239854	1.2277533520108381	3.051387831182762	3.8666216586379853	0.8152338274552235	False	False	2	2	0.0666667;0.0609319	0.09375;0.0629096	3.11869;2.98408	4.09725;3.636	False	False	False	True
strict	Prrx1	0.06096774193548388	0.25907419542740645	0.19810645349192257	4.249365110184973	3.1195244098846677	5.99746619235825	2.8779417824735827	False	False	2	2	0.0466667;0.0752688	0.263889;0.25426	2.8524;3.38665	6.0095;5.98543	False	False	False	True
strict	Gorab	0.06559139784946236	0.06745349133537207	0.0018620934859097105	1.028389294129443	3.052761008563887	3.5895230528320132	0.536762044268126	False	False	2	2	0.0666667;0.0645161	0.0798611;0.0550459	3.05658;3.04894	3.80699;3.37205	False	False	False	True
strict	Scyl3	0.0657168458781362	0.037445846075433234	-0.028270999802702965	0.5698058933758317	3.020309524813948	2.9095282609546125	-0.11078126385933551	True	False	2	2	0.0633333;0.0681004	0.0381944;0.0366972	2.99168;3.04894	3.04929;2.76977	False	False	False	True
strict	Ccdc181	0.11901433691756272	0.06814292995485656	-0.05087140696270616	0.5725606823491938	3.893533330740962	3.5487695056229125	-0.34476382511804937	True	True	2	2	0.123333;0.114695	0.0694444;0.0668414	3.93301;3.85406	3.51061;3.58693	False	False	False	True
strict	Blzf1	0.11043010752688172	0.06794724770642202	-0.0424828598204597	0.6152964008468595	3.742745422817709	3.6194634703328266	-0.1232819524848825	True	False	2	2	0.113333;0.107527	0.0625;0.0733945	3.82538;3.66011	3.44325;3.79567	False	False	False	True
strict	Nme7	0.10568100358422938	0.0851809378185525	-0.02050006576567688	0.8060193878709904	3.6999284593015096	3.874210819024853	0.17428235972334338	False	False	2	2	0.0966667;0.114695	0.0694444;0.100917	3.58256;3.8173	3.57496;4.17346	False	False	False	True
strict	Dpt	0.07430107526881721	0.020671781709625747	-0.053629293559191465	0.27821645426847963	3.338568404083726	2.5895245559571416	-0.7490438481265844	True	True	2	2	0.0733333;0.0752688	0.0243056;0.017038	3.39451;3.28262	3.13716;2.04189	False	False	False	True
strict	Rcsd1	0.06225806451612903	0.04484991626620067	-0.01740814824992836	0.7203872560892336	3.1135875378048863	3.1014291641441964	-0.012158373660689836	True	False	2	2	0.06;0.0645161	0.0451389;0.0445609	3.17824;3.04894	3.04929;3.15357	False	False	False	True
strict	Aldh9a1	0.12451612903225806	0.07993847386049222	-0.044577655171765845	0.6419929247863365	3.94601969862089	3.900522539089291	-0.04549715953159916	True	False	2	2	0.12;0.129032	0.0694444;0.0904325	3.93301;3.95903	3.69564;4.10541	False	False	False	True
strict	Nos1ap	0.08980286738351254	0.09795489296636087	0.008152025582848332	1.0907768963326556	3.533117469848399	4.135355109819999	0.6022376399715998	False	False	2	2	0.09;0.0896057	0.104167;0.0917431	3.58256;3.48368	4.09725;4.17346	False	False	False	True
strict	Pcp4l1	0.0710931899641577	0.013727337265181303	-0.0573658526989764	0.1930893419201202	3.9288820784902105	2.812711090493156	-1.1161709879970547	True	True	2	2	0.0633333;0.078853	0.0104167;0.017038	4.15672;3.70104	2.85566;2.76977	False	False	False	True
strict	Adamts4	0.06584229390681004	0.018739988350080092	-0.04710230555672995	0.2846193113594091	3.572242516574032	2.700780655203197	-0.8714618613708351	True	True	2	2	0.06;0.0716846	0.0138889;0.0235911	3.29042;3.85406	2.50557;2.89599	False	False	False	True
strict	Ppox	0.12655913978494623	0.08314675258482598	-0.04341238720012025	0.6569794384357533	3.9222624347046566	3.866661408711564	-0.0556010259930928	True	False	2	2	0.113333;0.139785	0.0902778;0.0760157	3.78764;4.05688	3.95941;3.77392	False	False	False	True
strict	Usp21	0.07288530465949822	0.042228684287170526	-0.030656620372327692	0.5793854396912012	3.1636272624533506	3.0306712273444933	-0.13295603510885723	True	False	2	2	0.0633333;0.0824373	0.0451389;0.0393185	2.99168;3.33557	3.04929;3.01205	False	False	False	True
strict	Alyref2	0.07955197132616487	0.06941941531964467	-0.010132556006520202	0.8726297307583178	3.286523534217273	3.5481818470620192	0.2616583128447463	False	False	2	2	0.0766667;0.0824373	0.0798611;0.0589777	3.29042;3.28262	3.69564;3.40073	False	False	False	True
strict	Vsig8	0.061218637992831546	0.018705857725353138	-0.04251278026747841	0.3055582146003235	2.9803357169282565	1.9946577438067905	-0.985677973121466	True	True	2	2	0.04;0.0824373	0.0243056;0.0131062	2.43082;3.52985	2.36706;1.62226	False	False	False	True
strict	Slamf8	0.07634408602150539	0.017199559487403523	-0.05914452653410186	0.22529000455331372	3.3155872628799443	1.907440532918625	-1.4081467299613193	True	True	2	2	0.0666667;0.0860215	0.0173611;0.017038	3.05658;3.57459	1.84772;1.96716	False	False	False	True
strict	Fmn2	0.06379928315412187	0.013037898645696811	-0.05076138450842506	0.20435807427805674	3.1372540582106905	1.4576587083917607	-1.6795953498189298	True	True	2	2	0.0666667;0.0609319	0.0208333;0.00524246	3.29042;2.98408	2.04235;0.872967	False	False	False	True
strict	Cep170	0.07021505376344087	0.056807011795543906	-0.01340804196789696	0.8090432001509316	3.067370262955141	3.2797409251645306	0.2123706622093895	False	False	2	2	0.0866667;0.0537634	0.0625;0.051114	3.44387;2.69087	3.3726;3.18688	False	False	False	True
strict	Zbtb18	0.11939068100358421	0.05769213266346294	-0.06169854834012128	0.4832214053769487	3.7830957301665444	3.4007235265823432	-0.3823722035842012	True	True	2	2	0.113333;0.125448	0.0590278;0.0563565	3.74889;3.8173	3.3726;3.42885	False	False	False	True
strict	Efcab2	0.06508960573476702	0.055921890927624875	-0.009167714807142145	0.8591523991633998	3.017138259140273	3.4735041745719792	0.45636591543170635	False	False	2	2	0.08;0.0501792	0.0659722;0.0458716	3.34341;2.69087	3.57496;3.37205	False	False	False	True
strict	Psen2	0.08838709677419354	0.07944471748944226	-0.008942379284751278	0.898827095683471	3.463788410579581	3.8276404498169474	0.3638520392373663	False	False	2	2	0.08;0.0967742	0.0868056;0.0720839	3.4916;3.43598	3.85961;3.79567	False	False	False	True
strict	Itpkb	0.07813620071684588	0.10941823212465415	0.031282031407808275	1.4003526037971794	3.335700472699277	4.337919779187169	1.0022193064878921	False	False	2	2	0.0666667;0.0896057	0.138889;0.0799476	3.23542;3.43598	4.69785;3.97799	False	False	False	True
strict	Ephx1	0.07813620071684588	0.21379878403960972	0.13566258332276385	2.7362321443601427	3.40500586163276	5.332150647055629	1.9271447854228692	False	False	2	2	0.0666667;0.0896057	0.215278;0.21232	3.23542;3.57459	5.22459;5.43971	False	False	False	True
strict	Lbr	0.08263440860215054	0.06011768239405854	-0.022516726208092003	0.7275139183666159	3.4268126948418236	3.4632939096787174	0.036481214836893816	True	False	2	2	0.09;0.0752688	0.0520833;0.068152	3.62597;3.22765	3.21998;3.7066	False	False	False	True
strict	Trp53bp2	0.06342293906810036	0.09602309960681521	0.032600160538714854	1.5140121384742269	3.0301850379632524	4.04962269485879	1.019437656895538	False	False	2	2	0.0766667;0.0501792	0.09375;0.0982962	3.29042;2.76995	3.95941;4.13984	False	False	False	True
strict	Taf1a	0.07584229390681003	0.0618196628804427	-0.014022631026367333	0.815108031363115	3.1696814483890594	3.4267006828599067	0.2570192344708473	True	False	2	2	0.08;0.0716846	0.0659722;0.0576671	3.29042;3.04894	3.51061;3.34279	False	False	False	True
