CellID	ClusterID	Position	PlateID	Column	Row	SortType	SortDay	Age	SubType	sizeFactor	ExportSample	cell_barcode	total_counts_all_features	detected_features_all_features	join_id	Characteristics[individual]	Characteristics[age]	Factor Value[age]	Characteristics[cell type]	Characteristics[FACS marker]	Characteristics[inferred cell type]	Comment[ENA_RUN]	Assay Name	age_week	individual	biological_mouse_id
N13.B002450.5_4.52.16.1_S217	2	N13	B002450	13	N	cTEC	5	52wk	Intertypical TEC	0.167263100049724	day5	N13.B002450.5_4.52.16.1_S217	235874	2365	N13B0024505452161S217	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828566	N13-B002450-5_4-52-16-1_S217	52	5	wk52_mouse5
N14.B002336.5_32.4.52.1_S182	2	N14	B002336	14	N	cTEC	5	4wk	Intertypical TEC	1.05844096975365	day5	N14.B002336.5_32.4.52.1_S182	1254648	4582	N14B0023365324521S182	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3819561	N14-B002336-5_32-4-52-1_S182	4	5	wk4_mouse5
N14.B002337.5_1.16.4.1_S266	3	N14	B002337	14	N	cTEC	5	16wk	Mature cTEC	2.64657228433981	day5	N14.B002337.5_1.16.4.1_S266	3041788	3996	N14B002337511641S266	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3823118	N14-B002337-5_1-16-4-1_S266	16	5	wk16_mouse5
N14.B002345.5_52.1.32.1_S50	3	N14	B002345	14	N	cTEC	5	1wk	Mature cTEC	0.788321166020343	day5	N14.B002345.5_52.1.32.1_S50	1245129	4779	N14B0023455521321S50	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3816810	N14-B002345-5_52-1-32-1_S50	1	5	wk1_mouse5
N14.B002450.5_4.52.16.1_S218	3	N14	B002450	14	N	cTEC	5	52wk	Mature cTEC	0.308983911847573	day5	N14.B002450.5_4.52.16.1_S218	368868	3569	N14B0024505452161S218	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3828567	N14-B002450-5_4-52-16-1_S218	52	5	wk52_mouse5
N15.B002336.5_32.4.52.1_S183	2	N15	B002336	15	N	cTEC	5	4wk	Intertypical TEC	0.911251231469747	day5	N15.B002336.5_32.4.52.1_S183	1217216	3841	N15B0023365324521S183	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3819566	N15-B002336-5_32-4-52-1_S183	4	5	wk4_mouse5
N15.B002345.5_52.1.32.1_S51	3	N15	B002345	15	N	cTEC	5	1wk	Mature cTEC	0.879325080575438	day5	N15.B002345.5_52.1.32.1_S51	1140071	4071	N15B0023455521321S51	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3816812	N15-B002345-5_52-1-32-1_S51	1	5	wk1_mouse5
N15.B002450.5_4.52.16.1_S219	2	N15	B002450	15	N	cTEC	5	52wk	Intertypical TEC	0.412995594086281	day5	N15.B002450.5_4.52.16.1_S219	449779	4013	N15B0024505452161S219	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828568	N15-B002450-5_4-52-16-1_S219	52	5	wk52_mouse5
N16.B002336.5_32.4.52.1_S184	3	N16	B002336	16	N	cTEC	5	4wk	Mature cTEC	1.1117811123477	day5	N16.B002336.5_32.4.52.1_S184	1403721	4306	N16B0023365324521S184	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3819143	N16-B002336-5_32-4-52-1_S184	4	5	wk4_mouse5
N16.B002345.5_52.1.32.1_S52	9	N16	B002345	16	N	cTEC	5	1wk	Perinatal cTEC	1.23838609892332	day5	N16.B002345.5_52.1.32.1_S52	1908461	7179	N16B0023455521321S52	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Perintal.cTEC	ERR3816478	N16-B002345-5_52-1-32-1_S52	1	5	wk1_mouse5
N16.B002450.5_4.52.16.1_S220	2	N16	B002450	16	N	cTEC	5	52wk	Intertypical TEC	0.580872831775941	day5	N16.B002450.5_4.52.16.1_S220	756001	5658	N16B0024505452161S220	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828303	N16-B002450-5_4-52-16-1_S220	52	5	wk52_mouse5
N17.B002336.5_32.4.52.1_S185	10	N17	B002336	17	N	cTEC	5	52wk	sTEC	0.998980732009947	day5	N17.B002336.5_32.4.52.1_S185	1290462	5046	N17B0023365324521S185	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	eTEC2	ERR3828575	N17-B002336-5_32-4-52-1_S185	52	5	wk52_mouse5
N17.B002337.5_1.16.4.1_S269	2	N17	B002337	17	N	cTEC	5	4wk	Intertypical TEC	3.05310592888425	day5	N17.B002337.5_1.16.4.1_S269	3760264	4873	N17B002337511641S269	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3819577	N17-B002337-5_1-16-4-1_S269	4	5	wk4_mouse5
N17.B002345.5_52.1.32.1_S53	2	N17	B002345	17	N	cTEC	5	32wk	Intertypical TEC	0.728855188019778	day5	N17.B002345.5_52.1.32.1_S53	995862	2799	N17B0023455521321S53	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825385	N17-B002345-5_52-1-32-1_S53	32	5	wk32_mouse5
N18.B002345.5_52.1.32.1_S54	3	N18	B002345	18	N	cTEC	5	32wk	Mature cTEC	0.816342253665621	day5	N18.B002345.5_52.1.32.1_S54	1164841	3004	N18B0023455521321S54	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825387	N18-B002345-5_52-1-32-1_S54	32	5	wk32_mouse5
N18.B002449.5_16.32.1.1_S138	9	N18	B002449	18	N	cTEC	5	1wk	Perinatal cTEC	0.80131621371152	day5	N18.B002449.5_16.32.1.1_S138	829924	7247	N18B0024495163211S138	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Perintal.cTEC	ERR3816819	N18-B002449-5_16-32-1-1_S138	1	5	wk1_mouse5
N18.B002450.5_4.52.16.1_S222	2	N18	B002450	18	N	cTEC	5	16wk	Intertypical TEC	0.316635183689501	day5	N18.B002450.5_4.52.16.1_S222	419256	4109	N18B0024505452161S222	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3823132	N18-B002450-5_4-52-16-1_S222	16	5	wk16_mouse5
N19.B002345.5_52.1.32.1_S55	2	N19	B002345	19	N	cTEC	5	32wk	Intertypical TEC	0.919554382759111	day5	N19.B002345.5_52.1.32.1_S55	1177466	4450	N19B0023455521321S55	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825389	N19-B002345-5_52-1-32-1_S55	32	5	wk32_mouse5
N2.B002336.5_32.4.52.1_S170	2	N2	B002336	2	N	cTEC	5	32wk	Intertypical TEC	0.588267167819067	day5	N2.B002336.5_32.4.52.1_S170	796247	3371	N2B0023365324521S170	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825414	N2-B002336-5_32-4-52-1_S170	32	5	wk32_mouse5
N2.B002345.5_52.1.32.1_S38	3	N2	B002345	2	N	cTEC	5	52wk	Mature cTEC	0.652704535874118	day5	N2.B002345.5_52.1.32.1_S38	941548	3806	N2B0023455521321S38	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3828614	N2-B002345-5_52-1-32-1_S38	52	5	wk52_mouse5
N2.B002450.5_4.52.16.1_S206	3	N2	B002450	2	N	cTEC	5	4wk	Mature cTEC	0.580035232059634	day5	N2.B002450.5_4.52.16.1_S206	893773	1545	N2B0024505452161S206	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3819630	N2-B002450-5_4-52-16-1_S206	4	5	wk4_mouse5
N20.B002336.5_32.4.52.1_S188	2	N20	B002336	20	N	cTEC	5	52wk	Intertypical TEC	1.11165100032766	day5	N20.B002336.5_32.4.52.1_S188	1471593	3043	N20B0023365324521S188	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828592	N20-B002336-5_32-4-52-1_S188	52	5	wk52_mouse5
N20.B002345.5_52.1.32.1_S56	3	N20	B002345	20	N	cTEC	5	32wk	Mature cTEC	0.616810026342282	day5	N20.B002345.5_52.1.32.1_S56	734245	3849	N20B0023455521321S56	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825396	N20-B002345-5_52-1-32-1_S56	32	5	wk32_mouse5
N20.B002450.5_4.52.16.1_S224	3	N20	B002450	20	N	cTEC	5	16wk	Mature cTEC	0.175372245360874	day5	N20.B002450.5_4.52.16.1_S224	224412	2235	N20B0024505452161S224	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3823136	N20-B002450-5_4-52-16-1_S224	16	5	wk16_mouse5
N21.B002345.5_52.1.32.1_S57	3	N21	B002345	21	N	cTEC	5	32wk	Mature cTEC	0.313959114952239	day5	N21.B002345.5_52.1.32.1_S57	394982	2230	N21B0023455521321S57	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825398	N21-B002345-5_52-1-32-1_S57	32	5	wk32_mouse5
N21.B002450.5_4.52.16.1_S225	2	N21	B002450	21	N	cTEC	5	16wk	Intertypical TEC	0.247775427997718	day5	N21.B002450.5_4.52.16.1_S225	242613	3919	N21B0024505452161S225	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3823137	N21-B002450-5_4-52-16-1_S225	16	5	wk16_mouse5
N22.B002336.5_32.4.52.1_S190	2	N22	B002336	22	N	cTEC	5	52wk	Intertypical TEC	1.04140840258434	day5	N22.B002336.5_32.4.52.1_S190	1176891	2451	N22B0023365324521S190	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828602	N22-B002336-5_32-4-52-1_S190	52	5	wk52_mouse5
N22.B002345.5_52.1.32.1_S58	3	N22	B002345	22	N	cTEC	5	32wk	Mature cTEC	0.857394769880897	day5	N22.B002345.5_52.1.32.1_S58	1054143	4337	N22B0023455521321S58	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825400	N22-B002345-5_52-1-32-1_S58	32	5	wk32_mouse5
N22.B002450.5_4.52.16.1_S226	3	N22	B002450	22	N	cTEC	5	16wk	Mature cTEC	0.0730719874021975	day5	N22.B002450.5_4.52.16.1_S226	101949	4493	N22B0024505452161S226	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3823138	N22-B002450-5_4-52-16-1_S226	16	5	wk16_mouse5
N23.B002336.5_32.4.52.1_S191	3	N23	B002336	23	N	cTEC	5	52wk	Mature cTEC	0.670372135823058	day5	N23.B002336.5_32.4.52.1_S191	1089212	2185	N23B0023365324521S191	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3828606	N23-B002336-5_32-4-52-1_S191	52	5	wk52_mouse5
N23.B002450.5_4.52.16.1_S227	2	N23	B002450	23	N	cTEC	5	16wk	Intertypical TEC	0.0976209374083999	day5	N23.B002450.5_4.52.16.1_S227	132812	3196	N23B0024505452161S227	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3823139	N23-B002450-5_4-52-16-1_S227	16	5	wk16_mouse5
N24.B002336.5_32.4.52_S170	2	N24	B002336	24	N	cTEC	5	52wk	Intertypical TEC	1.21841368996245	day5	N24.B002336.5_32.4.52_S170	1679857	1766	N24B002336532452S170	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828613	N24-B002336-5_32-4-52_S170	52	5	wk52_mouse5
N24.B002345.5_52.1.32_S168	3	N24	B002345	24	N	cTEC	5	32wk	Mature cTEC	1.90820696467397	day5	N24.B002345.5_52.1.32_S168	2862267	3631	N24B002345552132S168	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825408	N24-B002345-5_52-1-32_S168	32	5	wk32_mouse5
N3.B002336.5_32.4.52.1_S171	2	N3	B002336	3	N	cTEC	5	32wk	Intertypical TEC	0.787653799560812	day5	N3.B002336.5_32.4.52.1_S171	1065970	4417	N3B0023365324521S171	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825419	N3-B002336-5_32-4-52-1_S171	32	5	wk32_mouse5
N3.B002345.5_52.1.32.1_S39	3	N3	B002345	3	N	cTEC	5	52wk	Mature cTEC	0.628644368878072	day5	N3.B002345.5_52.1.32.1_S39	794773	3368	N3B0023455521321S39	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3828616	N3-B002345-5_52-1-32-1_S39	52	5	wk52_mouse5
N3.B002450.5_4.52.16.1_S207	3	N3	B002450	3	N	cTEC	5	4wk	Mature cTEC	1.04453861751207	day5	N3.B002450.5_4.52.16.1_S207	1553551	1903	N3B0024505452161S207	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3819631	N3-B002450-5_4-52-16-1_S207	4	5	wk4_mouse5
N4.B002336.5_32.4.52.1_S172	2	N4	B002336	4	N	cTEC	5	32wk	Intertypical TEC	0.288739606010701	day5	N4.B002336.5_32.4.52.1_S172	436030	1971	N4B0023365324521S172	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825424	N4-B002336-5_32-4-52-1_S172	32	5	wk32_mouse5
N4.B002345.5_52.1.32.1_S40	2	N4	B002345	4	N	cTEC	5	52wk	Intertypical TEC	0.787909626815314	day5	N4.B002345.5_52.1.32.1_S40	1253222	4673	N4B0023455521321S40	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828618	N4-B002345-5_52-1-32-1_S40	52	5	wk52_mouse5
N4.B002450.5_4.52.16.1_S208	10	N4	B002450	4	N	cTEC	5	4wk	sTEC	1.14401322934504	day5	N4.B002450.5_4.52.16.1_S208	1540208	3506	N4B0024505452161S208	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	eTEC2	ERR3819632	N4-B002450-5_4-52-16-1_S208	4	5	wk4_mouse5
N5.B002345.5_52.1.32.1_S41	3	N5	B002345	5	N	cTEC	5	52wk	Mature cTEC	0.597605478467867	day5	N5.B002345.5_52.1.32.1_S41	778440	3077	N5B0023455521321S41	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3828620	N5-B002345-5_52-1-32-1_S41	52	5	wk52_mouse5
N6.B002336.5_32.4.52.1_S174	3	N6	B002336	6	N	cTEC	5	32wk	Mature cTEC	0.730827211586699	day5	N6.B002336.5_32.4.52.1_S174	1035439	3722	N6B0023365324521S174	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825434	N6-B002336-5_32-4-52-1_S174	32	5	wk32_mouse5
N6.B002345.5_52.1.32.1_S42	2	N6	B002345	6	N	cTEC	5	52wk	Intertypical TEC	0.762306279919265	day5	N6.B002345.5_52.1.32.1_S42	1041045	3460	N6B0023455521321S42	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828622	N6-B002345-5_52-1-32-1_S42	52	5	wk52_mouse5
N7.B002345.5_52.1.32.1_S43	3	N7	B002345	7	N	cTEC	5	52wk	Mature cTEC	0.704446087357747	day5	N7.B002345.5_52.1.32.1_S43	1008619	3101	N7B0023455521321S43	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3828624	N7-B002345-5_52-1-32-1_S43	52	5	wk52_mouse5
N7.B002450.5_4.52.16.1_S211	7	N7	B002450	7	N	cTEC	5	4wk	Mature mTEC	0.975484795573104	day5	N7.B002450.5_4.52.16.1_S211	1118755	6040	N7B0024505452161S211	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.mTEC	ERR3819635	N7-B002450-5_4-52-16-1_S211	4	5	wk4_mouse5
N8.B002336.5_32.4.52.1_S176	3	N8	B002336	8	N	cTEC	5	32wk	Mature cTEC	1.15774985826633	day5	N8.B002336.5_32.4.52.1_S176	1380685	5234	N8B0023365324521S176	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825444	N8-B002336-5_32-4-52-1_S176	32	5	wk32_mouse5
N8.B002345.5_52.1.32.1_S44	2	N8	B002345	8	N	cTEC	5	52wk	Intertypical TEC	0.780079332948818	day5	N8.B002345.5_52.1.32.1_S44	1119593	3315	N8B0023455521321S44	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828626	N8-B002345-5_52-1-32-1_S44	52	5	wk52_mouse5
N8.B002450.5_4.52.16.1_S212	3	N8	B002450	8	N	cTEC	5	4wk	Mature cTEC	0.901807328395515	day5	N8.B002450.5_4.52.16.1_S212	1064825	6009	N8B0024505452161S212	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3819636	N8-B002450-5_4-52-16-1_S212	4	5	wk4_mouse5
N9.B002336.5_32.4.52.1_S177	2	N9	B002336	9	N	cTEC	5	4wk	Intertypical TEC	0.777670336205569	day5	N9.B002336.5_32.4.52.1_S177	827416	4550	N9B0023365324521S177	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3819641	N9-B002336-5_32-4-52-1_S177	4	5	wk4_mouse5
N9.B002450.5_4.52.16.1_S213	2	N9	B002450	9	N	cTEC	5	52wk	Intertypical TEC	0.362296847260712	day5	N9.B002450.5_4.52.16.1_S213	488716	3272	N9B0024505452161S213	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3828628	N9-B002450-5_4-52-16-1_S213	52	5	wk52_mouse5
O1.B002336.5_32.4.52.1_S193	2	O1	B002336	1	O	cTEC	5	32wk	Intertypical TEC	0.73712727756494	day5	O1.B002336.5_32.4.52.1_S193	1048686	3347	O1B0023365324521S193	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825471	O1-B002336-5_32-4-52-1_S193	32	5	wk32_mouse5
O1.B002345.5_52.1.32.1_S61	3	O1	B002345	1	O	cTEC	5	52wk	Mature cTEC	0.351970006823808	day5	O1.B002345.5_52.1.32.1_S61	579686	2599	O1B0023455521321S61	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3829270	O1-B002345-5_52-1-32-1_S61	52	5	wk52_mouse5
O1.B002450.5_4.52.16.1_S229	3	O1	B002450	1	O	cTEC	5	4wk	Mature cTEC	0.458069699839344	day5	O1.B002450.5_4.52.16.1_S229	870065	1843	O1B0024505452161S229	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3819695	O1-B002450-5_4-52-16-1_S229	4	5	wk4_mouse5
O10.B002336.5_32.4.52.1_S202	3	O10	B002336	10	O	cTEC	5	4wk	Mature cTEC	1.01437359396061	day5	O10.B002336.5_32.4.52.1_S202	1331078	3772	O10B0023365324521S202	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3819646	O10-B002336-5_32-4-52-1_S202	4	5	wk4_mouse5
O10.B002450.5_4.52.16.1_S238	2	O10	B002450	10	O	cTEC	5	52wk	Intertypical TEC	0.776818707759007	day5	O10.B002450.5_4.52.16.1_S238	1128564	3222	O10B0024505452161S238	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3829248	O10-B002450-5_4-52-16-1_S238	52	5	wk52_mouse5
O11.B002336.5_32.4.52.1_S203	2	O11	B002336	11	O	cTEC	5	4wk	Intertypical TEC	0.425800359987784	day5	O11.B002336.5_32.4.52.1_S203	532788	3233	O11B0023365324521S203	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3819651	O11-B002336-5_32-4-52-1_S203	4	5	wk4_mouse5
O11.B002345.5_52.1.32.1_S71	9	O11	B002345	11	O	cTEC	5	1wk	Perinatal cTEC	1.2567696100015	day5	O11.B002345.5_52.1.32.1_S71	1675790	5713	O11B0023455521321S71	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Perintal.cTEC	ERR3816887	O11-B002345-5_52-1-32-1_S71	1	5	wk1_mouse5
O12.B002336.5_32.4.52.1_S204	10	O12	B002336	12	O	cTEC	5	4wk	sTEC	0.656400342291992	day5	O12.B002336.5_32.4.52.1_S204	972713	4829	O12B0023365324521S204	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	eTEC2	ERR3819656	O12-B002336-5_32-4-52-1_S204	4	5	wk4_mouse5
O12.B002345.5_52.1.32.1_S72	2	O12	B002345	12	O	cTEC	5	1wk	Intertypical TEC	1.1121429222984	day5	O12.B002345.5_52.1.32.1_S72	1473702	5207	O12B0023455521321S72	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3816889	O12-B002345-5_52-1-32-1_S72	1	5	wk1_mouse5
O12.B002450.5_4.52.16.1_S240	2	O12	B002450	12	O	cTEC	5	52wk	Intertypical TEC	0.342949384533322	day5	O12.B002450.5_4.52.16.1_S240	542754	4188	O12B0024505452161S240	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3829250	O12-B002450-5_4-52-16-1_S240	52	5	wk52_mouse5
O13.B002345.5_52.1.32.1_S73	2	O13	B002345	13	O	cTEC	5	1wk	Intertypical TEC	0.992714676576169	day5	O13.B002345.5_52.1.32.1_S73	1334241	4851	O13B0023455521321S73	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3816891	O13-B002345-5_52-1-32-1_S73	1	5	wk1_mouse5
O13.B002450.5_4.52.16.1_S241	3	O13	B002450	13	O	cTEC	5	52wk	Mature cTEC	0.603105599776425	day5	O13.B002450.5_4.52.16.1_S241	906664	2914	O13B0024505452161S241	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3829251	O13-B002450-5_4-52-16-1_S241	52	5	wk52_mouse5
O14.B002336.5_32.4.52.1_S206	2	O14	B002336	14	O	cTEC	5	4wk	Intertypical TEC	0.671142259918321	day5	O14.B002336.5_32.4.52.1_S206	960035	3079	O14B0023365324521S206	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3819666	O14-B002336-5_32-4-52-1_S206	4	5	wk4_mouse5
O14.B002345.5_52.1.32.1_S74	9	O14	B002345	14	O	cTEC	5	1wk	Perinatal cTEC	1.21363379737192	day5	O14.B002345.5_52.1.32.1_S74	1714869	5160	O14B0023455521321S74	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Perintal.cTEC	ERR3816893	O14-B002345-5_52-1-32-1_S74	1	5	wk1_mouse5
O14.B002450.5_4.52.16.1_S242	3	O14	B002450	14	O	cTEC	5	52wk	Mature cTEC	0.659432386771766	day5	O14.B002450.5_4.52.16.1_S242	833715	2765	O14B0024505452161S242	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3829252	O14-B002450-5_4-52-16-1_S242	52	5	wk52_mouse5
O15.B002336.5_32.4.52.1_S207	3	O15	B002336	15	O	cTEC	5	4wk	Mature cTEC	0.569623611338484	day5	O15.B002336.5_32.4.52.1_S207	829332	2749	O15B0023365324521S207	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3819671	O15-B002336-5_32-4-52-1_S207	4	5	wk4_mouse5
O15.B002345.5_52.1.32.1_S75	9	O15	B002345	15	O	cTEC	5	1wk	Perinatal cTEC	1.34580132211793	day5	O15.B002345.5_52.1.32.1_S75	1666297	5308	O15B0023455521321S75	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Perintal.cTEC	ERR3816895	O15-B002345-5_52-1-32-1_S75	1	5	wk1_mouse5
O16.B002336.5_32.4.52.1_S208	2	O16	B002336	16	O	cTEC	5	4wk	Intertypical TEC	0.644510515635085	day5	O16.B002336.5_32.4.52.1_S208	1014855	3599	O16B0023365324521S208	5	4	4	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3819676	O16-B002336-5_32-4-52-1_S208	4	5	wk4_mouse5
O16.B002345.5_52.1.32.1_S76	6	O16	B002345	16	O	cTEC	5	1wk	Proliferating TEC	1.85607257423499	day5	O16.B002345.5_52.1.32.1_S76	2110075	6662	O16B0023455521321S76	5	1	1	cTEC	CD45-EpCAM+Ly51+CD80-	Proliferating.TEC	ERR3816897	O16-B002345-5_52-1-32-1_S76	1	5	wk1_mouse5
O16.B002450.5_4.52.16.1_S244	2	O16	B002450	16	O	cTEC	5	52wk	Intertypical TEC	0.477908331859596	day5	O16.B002450.5_4.52.16.1_S244	615386	4459	O16B0024505452161S244	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3829254	O16-B002450-5_4-52-16-1_S244	52	5	wk52_mouse5
O17.B002345.5_52.1.32.1_S77	2	O17	B002345	17	O	cTEC	5	32wk	Intertypical TEC	0.665544897533865	day5	O17.B002345.5_52.1.32.1_S77	974249	3542	O17B0023455521321S77	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825461	O17-B002345-5_52-1-32-1_S77	32	5	wk32_mouse5
O18.B002336.5_32.4.52.1_S210	3	O18	B002336	18	O	cTEC	5	52wk	Mature cTEC	0.483282868411556	day5	O18.B002336.5_32.4.52.1_S210	670552	1993	O18B0023365324521S210	5	52	52	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3829264	O18-B002336-5_32-4-52-1_S210	52	5	wk52_mouse5
O18.B002345.5_52.1.32.1_S78	3	O18	B002345	18	O	cTEC	5	32wk	Mature cTEC	0.842404374070478	day5	O18.B002345.5_52.1.32.1_S78	1072809	3335	O18B0023455521321S78	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3825463	O18-B002345-5_52-1-32-1_S78	32	5	wk32_mouse5
O18.B002450.5_4.52.16.1_S246	3	O18	B002450	18	O	cTEC	5	16wk	Mature cTEC	0.661039785470173	day5	O18.B002450.5_4.52.16.1_S246	892790	3802	O18B0024505452161S246	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Mature.cTEC	ERR3823209	O18-B002450-5_4-52-16-1_S246	16	5	wk16_mouse5
O19.B002345.5_52.1.32.1_S79	2	O19	B002345	19	O	cTEC	5	32wk	Intertypical TEC	0.784093386202263	day5	O19.B002345.5_52.1.32.1_S79	1014776	4126	O19B0023455521321S79	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825465	O19-B002345-5_52-1-32-1_S79	32	5	wk32_mouse5
O19.B002450.5_4.52.16.1_S247	2	O19	B002450	19	O	cTEC	5	16wk	Intertypical TEC	0.166861640177527	day5	O19.B002450.5_4.52.16.1_S247	214512	3128	O19B0024505452161S247	5	16	16	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3823210	O19-B002450-5_4-52-16-1_S247	16	5	wk16_mouse5
O2.B002336.5_32.4.52.1_S194	2	O2	B002336	2	O	cTEC	5	32wk	Intertypical TEC	0.871321859609165	day5	O2.B002336.5_32.4.52.1_S194	1237545	2533	O2B0023365324521S194	5	32	32	cTEC	CD45-EpCAM+Ly51+CD80-	Intertypical.TEC	ERR3825489	O2-B002336-5_32-4-52-1_S194	32	5	wk32_mouse5
